station_name,station_id,capacity,mechanical_bikes,electric_bikes,total_bikes_available,available_docks,latitude,longitude,commune_code,commune_name,is_installed,is_renting,is_returning,updated_at
Porte d'Orléans,14018,48,2,3,5,43,48.8227639,2.3249313,75056,Paris,True,True,True,2026-03-12T15:37:00+00:00
Vladimir Ilitch Lénine - Andrée Chedid,42503,31,0,1,1,29,48.813240124373,2.3319716067039,94037,Gentilly,True,True,True,2026-03-12T15:35:43+00:00
Uzès - Montmartre,2010,29,13,10,23,5,48.870790980240706,2.3431010171771054,75056,Paris,True,True,True,2026-03-12T15:36:46+00:00
Ledru-Rollin - Charonne,11114,32,22,4,26,4,48.85345855607243,2.3772463581947094,75056,Paris,True,True,True,2026-03-12T15:37:05+00:00
Place Valhubert,5116,51,9,7,16,33,48.844182577315,2.3640366643667,75056,Paris,True,True,True,2026-03-12T15:37:16+00:00
Quai Voltaire,7006,32,16,10,26,3,48.858942986179,2.3314182047146,75056,Paris,True,True,True,2026-03-12T15:36:31+00:00
Batignolles - Place de Clichy,8012,47,0,2,2,44,48.883474535757,2.326493114233,75056,Paris,True,True,True,2026-03-12T15:38:15+00:00
Sommerard - Saint-Jacques,5002,34,17,4,21,13,48.850310432924,2.3450158352986,75056,Paris,True,True,True,2026-03-12T15:38:06+00:00
Parc de Belleville - Julien Lacroix,20040,26,1,1,2,22,48.8703459,2.3842214,75056,Paris,True,True,True,2026-03-12T15:35:41+00:00
Gare de Pont-Cardinet,17017,34,0,2,2,31,48.88713901475306,2.314494143994255,75056,Paris,True,True,True,2026-03-12T15:38:03+00:00
Capitaine Glarner - Gabriel Péri,34002,27,13,3,16,11,48.902449900418745,2.3304807533425724,93070,Saint-Ouen-sur-Seine,True,True,True,2026-03-12T15:37:58+00:00
Place Jean Delay,13026,35,1,3,4,29,48.823316,2.354336,75056,Paris,True,True,True,2026-03-12T15:28:24+00:00
Vasco de Gama,15055,54,43,7,50,4,48.83671783466264,2.283664085650799,75056,Paris,True,True,True,2026-03-12T15:36:57+00:00
Morice - Général Leclerc,21105,25,3,3,6,18,48.90245471981591,2.3128929734230046,92024,Clichy,True,True,True,2026-03-12T15:35:30+00:00
Sèvres-Gallieni,21032,27,18,7,25,0,48.837809408957,2.2281519323587,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:37:34+00:00
Labouret - Saint-Denis,27008,24,12,1,13,11,48.924066621513,2.2539156570765,92025,Colombes,True,True,True,2026-03-12T15:34:30+00:00
Tanger - Place du Maroc,19109,19,0,3,3,16,48.8862524447104,2.3689296841621403,75056,Paris,True,True,True,2026-03-12T15:35:08+00:00
Vincennes - Douy-Delcupe,31019,38,2,2,4,33,48.85493692155721,2.436049282550812,93048,Montreuil,True,True,True,2026-03-12T15:37:45+00:00
Porte de Clignancourt.,18032,56,2,5,7,48,48.897488,2.343996,75056,Paris,True,True,True,2026-03-12T15:37:15+00:00
Place du Maréchal Juin - Péreire,17027,46,8,2,10,35,48.885263,2.298286,75056,Paris,True,True,True,2026-03-12T15:37:23+00:00
Lucie Aubrac - Franklin,31016,36,0,10,10,24,48.86223916006812,2.4435862898826604,93048,Montreuil,True,True,True,2026-03-12T15:38:10+00:00
Hôtel de Ville d'Argenteuil,51003,30,3,7,10,20,48.946504,2.2496396,95018,Argenteuil,True,True,True,2026-03-12T15:38:01+00:00
Gare Routière de Saint Cloud,22101,31,20,3,23,8,48.84288183896324,2.222245037555695,92064,Saint-Cloud,True,True,True,2026-03-12T15:37:48+00:00
Milton - Manuel,9115,22,5,4,9,11,48.878249,2.341181,75056,Paris,True,True,True,2026-03-12T15:38:04+00:00
Edouard Pailleron - Simon Bolivar,19039,24,0,1,1,23,48.87979886049996,2.374839261174202,75056,Paris,True,True,True,2026-03-12T15:34:07+00:00
Jean Jaurès - Jean Baptiste Clément,21003,39,0,2,2,36,48.84576261454011,2.2369650006294255,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:38:11+00:00
Bridaine - Lamandé,17122,29,5,4,9,20,48.8862074,2.3206239,75056,Paris,True,True,True,2026-03-12T15:33:05+00:00
Laffitte - Italiens,9023,33,8,17,25,8,48.871815737396,2.3372015478451,75056,Paris,True,True,True,2026-03-12T15:37:24+00:00
Colonel Monteil - Brune,14122,19,2,2,4,14,48.82650293311,2.3092747998272,75056,Paris,True,True,True,2026-03-12T15:31:53+00:00
Lourmel - Marie Skobtsov,15108,36,21,2,23,13,48.844974,2.287283,75056,Paris,True,True,True,2026-03-12T15:37:39+00:00
Belleville - Télégraphe,19040,41,2,2,4,35,48.8756045,2.3995549,75056,Paris,True,True,True,2026-03-12T15:33:40+00:00
République - Danton,41204,20,0,1,1,19,48.85249172181667,2.462034523487091,94033,Fontenay-sous-Bois,True,True,True,2026-03-12T15:31:19+00:00
Square du Carrefour de l'Insurrection,21703,23,0,1,1,21,48.820864559770676,2.291113436222077,92075,Vanves,True,True,True,2026-03-12T15:35:16+00:00
Provence - Chaussée d'Antin,9031,25,14,3,17,8,48.87428447542072,2.332976511564311,75056,Paris,True,True,True,2026-03-12T15:37:46+00:00
Bellefond - Maubeuge,9117,31,2,2,4,26,48.878255397645,2.3452642187476,75056,Paris,True,True,True,2026-03-12T15:38:09+00:00
Edgar Quinet - Raspail,14002,46,0,2,2,44,48.83940266673835,2.32971478253603,75056,Paris,True,True,True,2026-03-12T15:30:23+00:00
Chabrol - d'Hauteville,10020,11,1,4,5,4,48.877018388033,2.3513179644942,75056,Paris,True,True,True,2026-03-12T15:33:56+00:00
Mac-Mahon - Brey,17046,25,4,4,8,15,48.87753208413,2.2945125360529,75056,Paris,True,True,True,2026-03-12T15:34:23+00:00
Square Saint-Ambroise,11041,43,24,3,27,14,48.860934,2.375841,75056,Paris,True,True,True,2026-03-12T15:37:54+00:00
Gabrielle Josserand - Edouard Vaillant,35003,25,1,0,1,23,48.90271566255436,2.3933270573616032,93055,Pantin,True,True,True,2026-03-12T15:37:12+00:00
Théâtre - Lourmel,15031,53,26,5,31,21,48.8482070397636,2.2898658737540245,75056,Paris,True,True,True,2026-03-12T15:37:49+00:00
Square René Viviani - Montebello,5121,47,14,4,18,28,48.851904891406,2.3478421568871,75056,Paris,True,True,True,2026-03-12T15:38:02+00:00
Ecole Vétérinaire,47005,36,17,7,24,11,48.81488859822486,2.4224362157778994,94046,Maisons-Alfort,True,True,True,2026-03-12T15:37:04+00:00
Aubervilliers - Curial,19127,23,5,1,6,11,48.89088305227546,2.3688579350709915,75056,Paris,True,True,True,2026-03-12T15:32:31+00:00
Pereire - Ternes,17040,48,18,5,23,24,48.87973954830735,2.288012132048607,75056,Paris,True,True,True,2026-03-12T15:37:04+00:00
Méchain - Faubourg Saint-Jacques,14112,16,1,0,1,15,48.83586772099485,2.33798034198275,75056,Paris,True,True,True,2026-03-12T15:35:13+00:00
Jean-Baptiste Pigalle - La Bruyere,9026,17,2,6,8,9,48.87939826447722,2.333709173337285,75056,Paris,True,True,True,2026-03-12T15:34:27+00:00
Transvaal - Charles de Gaulle,21001,27,13,3,16,10,48.848280403628806,2.2373420120857195,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:36:57+00:00
Maine - Antoine Bourdelle,15002,17,1,2,3,14,48.84308531746595,2.320263946784738,75056,Paris,True,True,True,2026-03-12T15:28:48+00:00
Kléber - Gouverneur Général Eboué,21310,24,18,3,21,1,48.826885843069796,2.2723413258790965,92040,Issy-les-Moulineaux,True,True,True,2026-03-12T15:36:57+00:00
Président Wilson - Jean Jaures,23007,27,16,7,23,3,48.89034054052266,2.2920683026313786,92044,Levallois-Perret,True,True,True,2026-03-12T15:33:13+00:00
Pyrénées - Maraîchers,20016,33,1,3,4,29,48.85714001395299,2.4043509364128113,75056,Paris,True,True,True,2026-03-12T15:35:16+00:00
Place de Passy,16043,15,1,1,2,12,48.85780291711202,2.277500546942199,75056,Paris,True,True,True,2026-03-12T15:32:11+00:00
Place Alphonse Deville,6107,23,4,2,6,17,48.850188262662,2.3275961726904,75056,Paris,True,True,True,2026-03-12T15:36:58+00:00
Naples - Rome,8019,26,0,0,0,25,48.879960700846226,2.321358695626259,75056,Paris,True,True,True,2026-03-12T15:29:41+00:00
Lallier - Trudaine,9017,29,0,2,2,25,48.88109246617963,2.3408224806189537,75056,Paris,True,True,True,2026-03-12T15:31:43+00:00
Square Léon,18008,33,1,4,5,28,48.88667396788626,2.353205569088459,75056,Paris,True,True,True,2026-03-12T15:37:02+00:00
Chernoviz - Raynouard,16112,37,3,0,3,33,48.8569864146289,2.282173218142987,75056,Paris,True,True,True,2026-03-12T15:36:04+00:00
Pernety - Raymond Losserand,14030,32,0,1,1,31,48.834254627953,2.317609339387,75056,Paris,True,True,True,2026-03-12T15:37:13+00:00
Eugène Oudiné - Dessous Des Berges,13046,44,11,4,15,29,48.8256423,2.3750226,75056,Paris,True,True,True,2026-03-12T15:38:14+00:00
Sabot - Rennes,6032,26,8,5,13,12,48.852575112948415,2.331552766263485,75056,Paris,True,True,True,2026-03-12T15:36:58+00:00
Pereire - Place de Wagram,17022,46,4,2,6,39,48.887070607581215,2.304111124531457,75056,Paris,True,True,True,2026-03-12T15:37:09+00:00
Aqueduc - Villette,10036,28,2,3,5,22,48.883886063895,2.367198803315,75056,Paris,True,True,True,2026-03-12T15:38:08+00:00
Sénat - Condé,6017,33,22,3,25,6,48.84954227788459,2.337939441204071,75056,Paris,True,True,True,2026-03-12T15:38:06+00:00
Cadet - La Fayette,9101,19,13,1,14,5,48.875601632672,2.3435704037547,75056,Paris,True,True,True,2026-03-12T15:30:59+00:00
Caulaincourt - Place Constantin Pecqueur,18017,44,0,5,5,38,48.889677905028,2.3381787144261,75056,Paris,True,True,True,2026-03-12T15:33:13+00:00
Pont Neuf - Rivoli,1117,27,21,3,24,1,48.860089892617,2.344057559967,75056,Paris,True,True,True,2026-03-12T15:35:34+00:00
Hôpital Pitié Salpêtrière,13103,50,3,1,4,46,48.8377016,2.3604946,75056,Paris,True,True,True,2026-03-12T15:37:37+00:00
Parc André Citroën,15059,65,58,4,62,3,48.840639944297,2.2780618071556,75056,Paris,True,True,True,2026-03-12T15:38:02+00:00
Jeanne Hornet - Girardot,31704,29,0,0,0,28,48.873802681432146,2.427820265293122,93006,Bagnolet,True,True,True,2026-03-12T15:32:32+00:00
Porte Maillot - Perreire,17201,51,18,9,27,22,48.878021154637,2.2842371277102,75056,Paris,True,True,True,2026-03-12T15:38:04+00:00
Chateau,23403,22,3,4,7,15,48.774661399959,2.3135878035462,92014,Bourg-la-Reine,True,True,True,2026-03-12T15:31:51+00:00
Blaise-Desgoffe - Vaugirard,6027,32,2,2,4,27,48.846128877747,2.3242672160268,75056,Paris,True,True,True,2026-03-12T15:37:44+00:00
Vieille du Temple - Francs Bourgeois,4013,29,14,11,25,3,48.858256413365815,2.35821794718504,75056,Paris,True,True,True,2026-03-12T15:38:04+00:00
Place François Mitterand,31023,34,0,2,2,32,48.86492782016328,2.442958317697048,93048,Montreuil,True,True,True,2026-03-12T15:36:18+00:00
Billancourt - Général Leclerc,21024,22,6,6,12,9,48.8322649,2.2380413,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:35:32+00:00
Greneta - Sebastopol,2001,32,25,2,27,2,48.865242333228,2.3516669869423,75056,Paris,True,True,True,2026-03-12T15:34:20+00:00
Manin - Simon Bolivar,19023,26,1,0,1,23,48.876499654127,2.3794073625991,75056,Paris,True,True,True,2026-03-12T15:36:01+00:00
Place du Maquis du Vercors,20019,31,2,1,3,28,48.877321579493575,2.4083782732486725,75056,Paris,True,True,True,2026-03-12T15:30:12+00:00
Poissonniers - Nord,18137,28,0,5,5,23,48.892511213520656,2.3522228747606277,75056,Paris,True,True,True,2026-03-12T15:34:38+00:00
Reims - Porte d'Asnières,17116,26,3,2,5,21,48.891834448210986,2.300144659954865,75056,Paris,True,True,True,2026-03-12T15:38:07+00:00
Surcouf - Université,7016,58,11,12,23,32,48.861273016278,2.3094535509142,75056,Paris,True,True,True,2026-03-12T15:33:46+00:00
Hôtel de Ville - Pont-Marie,4011,36,14,4,18,15,48.853899645527,2.3569472506642,75056,Paris,True,True,True,2026-03-12T15:37:22+00:00
Bois de Vincennes.,12041,60,13,15,28,32,48.8338064,2.4132221,94067,Saint-Mandé,True,True,True,2026-03-12T15:38:14+00:00
Bercy.,12108,66,22,9,31,34,48.839966914994,2.3788625746965,75056,Paris,True,True,True,2026-03-12T15:37:37+00:00
Saint-Jacques - Tombe Issoire,14006,23,0,2,2,20,48.833206330538864,2.3369108140468597,75056,Paris,True,True,True,2026-03-12T15:37:53+00:00
Duroc - Place de Breteuil,7013,42,31,4,35,7,48.847460641142,2.3126140236855,75056,Paris,True,True,True,2026-03-12T15:37:48+00:00
Parvis Corentin Celton,21311,55,45,3,48,2,48.827472525227,2.2784319519997,92040,Issy-les-Moulineaux,True,True,True,2026-03-12T15:37:58+00:00
Charles Robin - Grange aux Belles,10207,23,0,3,3,19,48.877376705016,2.3698456519833,75056,Paris,True,True,True,2026-03-12T15:38:15+00:00
Gare Arcueil - Cachan,42301,26,2,0,2,24,48.799824,2.328171,94003,Arcueil,True,True,True,2026-03-12T15:37:26+00:00
Franciade - Gabriel Péri,32018,26,1,0,1,22,48.93261499331498,2.355954498052597,93066,Saint-Denis,True,True,True,2026-03-12T15:33:58+00:00
Square Raymond Souplex,18019,52,0,2,2,49,48.89183721478911,2.335426103165901,75056,Paris,True,True,True,2026-03-12T15:38:09+00:00
Dunkerque - Faubourg Saint-Denis,10203,0,0,0,0,0,48.879591377764,2.3570314097411,75056,Paris,False,False,False,2025-09-18T12:04:55+00:00
Parmentier - Fontaine au Roi,11034,48,2,4,6,41,48.86787670551736,2.372705978671471,75056,Paris,True,True,True,2026-03-12T15:36:05+00:00
Rougemont - Poissonnière,9012,44,28,11,39,5,48.871611569354755,2.345873080193996,75056,Paris,True,True,True,2026-03-12T15:36:49+00:00
Place des Larris,41206,34,9,5,14,21,48.8568363,2.4780236,94033,Fontenay-sous-Bois,True,True,True,2026-03-12T15:29:31+00:00
Manin - Crimée,19031,23,2,0,2,18,48.8831217743719,2.3863670602440834,75056,Paris,True,True,True,2026-03-12T15:31:37+00:00
Hôtel de Ville de Levallois Perret,23008,26,10,4,14,11,48.89314451997415,2.2888818383216862,92044,Levallois-Perret,True,True,True,2026-03-12T15:37:54+00:00
Pont de Lodi - Dauphine,6014,23,6,6,12,11,48.855296898603285,2.339947307565249,75056,Paris,True,True,True,2026-03-12T15:37:55+00:00
Romain Rolland,14116,25,1,2,3,22,48.820215229662765,2.3234144234418346,92049,Montrouge,True,True,True,2026-03-12T15:36:39+00:00
Gambetta - Michelet,31018,33,1,4,5,26,48.85273792380526,2.429966032505036,93048,Montreuil,True,True,True,2026-03-12T15:38:13+00:00
République - Henri Barbusse,33005,32,7,2,9,20,48.90661553626751,2.389432489871979,93001,Aubervilliers,True,True,True,2026-03-12T15:33:06+00:00
Place de Finlande,7026,25,6,5,11,14,48.862408335967,2.3113624379039,75056,Paris,True,True,True,2026-03-12T15:34:15+00:00
Poissy - Saint-Germain,5019,25,5,2,7,18,48.84969649427,2.3529685288668,75056,Paris,True,True,True,2026-03-12T15:36:43+00:00
Daunou - Louis le Grand,2014,32,15,13,28,2,48.869113,2.332515,75056,Paris,True,True,True,2026-03-12T15:37:00+00:00
Porte Saint-Martin,3101,34,10,6,16,16,48.86860172112996,2.35570102930069,75056,Paris,True,True,True,2026-03-12T15:37:29+00:00
François 1er - Lincoln,8105,31,1,16,17,13,48.869517979344,2.3024262188416,75056,Paris,True,True,True,2026-03-12T15:35:58+00:00
Place du Canada,8029,58,24,9,33,25,48.865346269363,2.3101937879648,75056,Paris,True,True,True,2026-03-12T15:36:39+00:00
Mairie du 19ème,19021,27,1,6,7,18,48.88256264247959,2.3812624812126164,75056,Paris,True,True,True,2026-03-12T15:38:01+00:00
Jardin Marguerite Long,17104,22,2,0,2,20,48.8816985773914,2.2836575657129288,75056,Paris,True,True,True,2026-03-12T15:32:44+00:00
Place de l'Eglise - Pantin,35008,30,0,4,4,25,48.892809461520265,2.4124351143836975,93055,Pantin,True,True,True,2026-03-12T15:38:14+00:00
Butte aux Cailles - Esperance,13022,36,1,6,7,26,48.82758774190948,2.3492151126265526,75056,Paris,True,True,True,2026-03-12T15:38:02+00:00
Fernand Braudel - Vincent Auriol,13019,36,14,0,14,22,48.83637852318147,2.3723404482007027,75056,Paris,True,True,True,2026-03-12T15:34:11+00:00
Sorbonne - Ecoles,5030,69,8,30,38,29,48.849686566191,2.3434996604919,75056,Paris,True,True,True,2026-03-12T15:37:09+00:00
Lamartine - Faubourg Montmartre,9015,32,9,4,13,18,48.876613982891,2.3397656902671,75056,Paris,True,True,True,2026-03-12T15:37:35+00:00
François Truffaut - Saint Emilion,12033,66,54,7,61,5,48.83372354344807,2.386601903271428,75056,Paris,True,True,True,2026-03-12T15:37:26+00:00
Madeleine Michelis - Roule,22012,25,5,5,10,14,48.88260431301364,2.2773634269833565,92051,Neuilly-sur-Seine,True,True,True,2026-03-12T15:34:12+00:00
Jessaint - Marx Dormoy,18142,30,1,2,3,27,48.88484543106364,2.358930408954621,75056,Paris,True,True,True,2026-03-12T15:31:51+00:00
Moulin de la Pointe,13110,22,0,0,0,22,48.82092946051445,2.3563179373741145,75056,Paris,True,True,True,2026-03-12T11:50:15+00:00
Sèvres Rive Gauche,23105,33,13,0,13,20,48.821443218278,2.2150785306885,92072,Sèvres,True,True,True,2026-03-12T15:37:04+00:00
Docteur Calmette - Martre,21120,30,14,5,19,6,48.898969358483,2.3086513252383,92024,Clichy,True,True,True,2026-03-12T15:37:54+00:00
Saint-Fargeau - Mortier,20117,31,0,0,0,30,48.87266656122256,2.407912909984589,75056,Paris,True,True,True,2026-03-12T15:36:42+00:00
Dareau - Broussais,14125,24,2,3,5,19,48.8307758,2.3361804,75056,Paris,True,True,True,2026-03-12T15:17:58+00:00
Jean Moulin - Paul Doumer,31017,20,0,1,1,19,48.8622179854695,2.45533436536789,93048,Montreuil,True,True,True,2026-03-12T15:37:36+00:00
Boutroux - Porte de Vitry,13047,49,32,5,37,11,48.822632,2.377738,75056,Paris,True,True,True,2026-03-12T15:35:47+00:00
Quai Marcel Boyer - Victor Hugo,42011,29,16,2,18,11,48.822556366667,2.3920395970345,94041,Ivry-sur-Seine,True,True,True,2026-03-12T15:35:22+00:00
Cours de Vincennes - Davout,20047,48,1,1,2,45,48.847238029966,2.4107042336225,75056,Paris,True,True,True,2026-03-12T15:34:16+00:00
Monte Cristo - Bagnolet,20204,36,1,2,3,33,48.85656581187,2.3972699046135,75056,Paris,True,True,True,2026-03-12T15:36:03+00:00
Odessa - Départ,14127,39,1,3,4,34,48.842885590081,2.3244281485677,75056,Paris,True,True,True,2026-03-12T15:36:30+00:00
Place Marcel Sembat,21017,56,31,1,32,23,48.833288650307,2.2441747784615,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:37:50+00:00
Place Centrale,21951,22,3,10,13,8,48.78740167690531,2.2278830409049992,92048,Meudon,True,True,True,2026-03-12T15:34:32+00:00
Gare de Nanterre Ville,92005,43,4,14,18,22,48.8950295,2.1957932,92050,Nanterre,True,True,True,2026-03-12T15:37:47+00:00
Gergovie - Vercingétorix,14128,29,0,4,4,25,48.83453413883994,2.313154547426182,75056,Paris,True,True,True,2026-03-12T15:38:13+00:00
Jules Guesde - Laennec,31101,19,1,12,13,6,48.87628983900398,2.5006942078471184,93064,Rosny-sous-Bois,True,True,True,2026-03-12T15:37:48+00:00
Guy Môquet - Saint-Ouen,17001,53,2,10,12,37,48.892777719023975,2.3270335793495183,75056,Paris,True,True,True,2026-03-12T15:33:08+00:00
Bois de Vincennes - Porte Jaune,12129,35,1,1,2,33,48.838751246689455,2.4605489149689674,75056,Paris,True,True,True,2026-03-12T15:30:54+00:00
Place du Président Salvador Allende,35004,60,5,13,18,42,48.897307310356055,2.40079153681279,93055,Pantin,True,True,True,2026-03-12T15:33:45+00:00
Clapeyron - Moscou,8011,15,0,3,3,12,48.88078819514121,2.324815057218075,75056,Paris,True,True,True,2026-03-12T15:33:19+00:00
Alexander Fleming - Belvédère,19124,31,0,4,4,25,48.88179064200294,2.4030599377642674,75056,Paris,True,True,True,2026-03-12T15:33:53+00:00
Averroès - Aimé Césaire,35015,19,6,7,13,4,48.91405323432864,2.412636950612068,93055,Pantin,True,True,True,2026-03-12T15:35:38+00:00
Place du Front Populaire - George Sand,32021,65,17,14,31,32,48.90680713698062,2.364541214992642,93066,Saint-Denis,True,True,True,2026-03-12T15:37:39+00:00
Paul Barruel - Vaugirard,15019,39,0,2,2,34,48.84014918546239,2.3044332861900334,75056,Paris,True,True,True,2026-03-12T15:36:53+00:00
Rapp - Place du Général Gouraud,7024,31,7,5,12,18,48.858102885107,2.3004072904587,75056,Paris,True,True,True,2026-03-12T15:37:28+00:00
Commandant l'Herminier - Gallieni,20004,17,4,3,7,9,48.847040552603,2.4160453677177,75056,Paris,True,True,True,2026-03-12T15:35:58+00:00
Choron - Martyrs,9016,29,8,8,16,12,48.877851443503,2.3396701365709,75056,Paris,True,True,True,2026-03-12T15:34:20+00:00
Quai de Valmy,10037,26,1,2,3,23,48.88126951579429,2.368186041712761,75056,Paris,True,True,True,2026-03-12T15:37:56+00:00
Athènes - Clichy,9036,20,0,1,1,19,48.878113787876,2.32956021945824,75056,Paris,True,True,True,2026-03-12T15:30:50+00:00
Parc Suzanne Lenglen,15125,52,39,7,46,5,48.833250690537874,2.2765403240919113,75056,Paris,True,True,True,2026-03-12T15:38:02+00:00
Stade Georges Carpentier,13117,40,1,3,4,36,48.820482438381,2.3668321967125,75056,Paris,True,True,True,2026-03-12T15:37:28+00:00
Mazagran - Pierre de Coubertin,13027,15,1,1,2,13,48.816218640260445,2.344226874411106,75056,Paris,True,True,True,2026-03-12T15:32:32+00:00
Neuilly - Petit,21118,16,9,1,10,6,48.898965361341254,2.29627937078476,92024,Clichy,True,True,True,2026-03-12T15:37:46+00:00
Belleville - Couronnes,20039,50,0,2,2,48,48.868831082877,2.3809862136841,75056,Paris,True,True,True,2026-03-12T15:36:15+00:00
Place Jules Ferry,21203,28,0,0,0,27,48.812107928414775,2.325837314128876,92049,Montrouge,True,True,True,2026-03-12T15:38:09+00:00
Gare de l'Est - Fidélité,10017,15,3,5,8,6,48.874575,2.356796,75056,Paris,True,True,True,2026-03-12T15:35:47+00:00
Saint-Didier - Raymond Poincaré,16009,17,0,1,1,16,48.86642312020962,2.285863497192411,75056,Paris,True,True,True,2026-03-12T15:35:31+00:00
André Maurois - Joseph et Marie Hackin,16003,29,5,4,9,20,48.8778983,2.2789591,75056,Paris,True,True,True,2026-03-12T15:38:10+00:00
